id,text,authorid,lang,url
<built-in function id>,💉 | Is there a cure for ‘evil’? https://t.co/0gnZvLOF7r #question #answer #facts,4069075997,en,https://t.co/0gnZvLOF7r
<built-in function id>,🚽 | How do you pee in zero G? https://t.co/jiqkg5lVP9 #question #answer #facts,4069075997,en,https://t.co/jiqkg5lVP9
<built-in function id>,🏩 | Are we the only species with females that experience orgasm? https://t.co/WvxePfvvQW #question #answer #facts,4069075997,en,https://t.co/WvxePfvvQW
<built-in function id>,🐟 | Can you really have a fish out of water? https://t.co/mJ3RHb42t2 #question #answer #facts,4069075997,en,https://t.co/mJ3RHb42t2
<built-in function id>,🦠 | How much do viruses drive evolution? https://t.co/ZFPxX4Mo4w #question #answer #facts,4069075997,en,https://t.co/ZFPxX4Mo4w
<built-in function id>,💉 | Could I live as a vampire by just drinking blood? https://t.co/4QdbbZ5YSx #question #answer #facts,4069075997,en,https://t.co/4QdbbZ5YSx
<built-in function id>,👃 | Is there any chemical difference between women’s and men’s antiperspirant? https://t.co/5p7y4PEbDT #question #answer #facts,4069075997,en,https://t.co/5p7y4PEbDT
<built-in function id>,🥛 | How is curved glass made? https://t.co/4LNwtzy6Vi #question #answer #facts,4069075997,en,https://t.co/4LNwtzy6Vi
<built-in function id>,👻 | Is there a science that researches the possibilities of an afterlife? https://t.co/D2Ls3nQlXF #question #answer #facts,4069075997,en,https://t.co/D2Ls3nQlXF
<built-in function id>,👃 | Do children have a better sense of smell than adults? https://t.co/HqRnSAxjay #question #answer #facts,4069075997,en,https://t.co/HqRnSAxjay
<built-in function id>,🌋 | What would happen if you dropped a bomb into a volcano? https://t.co/049jNJ9P44 #question #answer #facts,4069075997,en,https://t.co/049jNJ9P44
<built-in function id>,🦖 | What was the ancient animal Orobates? https://t.co/YCj7GWbTtY #question #answer #facts,4069075997,en,https://t.co/YCj7GWbTtY
<built-in function id>,🤔 | Is anything genuinely permanent? https://t.co/2LeIB9UFcL #question #answer #facts,4069075997,en,https://t.co/2LeIB9UFcL
<built-in function id>,🌎 | Could we ever move a planet into a more habitable orbit? https://t.co/77wYrjXVK5 #question #answer #facts,4069075997,en,https://t.co/77wYrjXVK5
<built-in function id>,👓 | How is curved glass made? https://t.co/yNUOJfuEi6 #question #answer #facts,4069075997,en,https://t.co/yNUOJfuEi6
<built-in function id>,👨‍🔬 | Is Einstein the smartest person who has ever lived? https://t.co/lr6nz9qprw #question #answer #facts,4069075997,en,https://t.co/lr6nz9qprw
<built-in function id>,🛩 | Will flying cars ever become a reality? https://t.co/p5ufeGKxjh #question #answer #facts,4069075997,en,https://t.co/p5ufeGKxjh
<built-in function id>,⚖ | Why do I weigh less in the morning? https://t.co/9xdXLal0IN #question #answer #facts,4069075997,en,https://t.co/9xdXLal0IN
<built-in function id>,👀 | Why do our eyes move when we sleep? https://t.co/JchSpSs38T #question #answer #facts,4069075997,en,https://t.co/JchSpSs38T
<built-in function id>,🐛 | How many times can a worm be split in half and still grow back? https://t.co/DKfMbiUYJO #question #answer #facts,4069075997,en,https://t.co/DKfMbiUYJO
<built-in function id>,🍞 | Why does the smell of burnt toast linger? https://t.co/FRT7LJAGyB #question #answer #facts,4069075997,en,https://t.co/FRT7LJAGyB
<built-in function id>,🧠 | Can you train your brain to like different music? https://t.co/IKBS2ITIMq #question #answer #facts,4069075997,en,https://t.co/IKBS2ITIMq
<built-in function id>,🧂 | Are there any artificial salt substitutes? https://t.co/Jeu6oKeXvy #question #answer #facts,4069075997,en,https://t.co/Jeu6oKeXvy
<built-in function id>,🤔 | What’s the best way of getting out of a maze? https://t.co/4XgCAHKL2c #question #answer #facts,4069075997,en,https://t.co/4XgCAHKL2c
<built-in function id>,☔️ | How fast does rain fall? https://t.co/Xp90LyqxEc #question #answer #facts,4069075997,en,https://t.co/Xp90LyqxEc
<built-in function id>,😴 | Why do we remember some dreams and not others? https://t.co/XHSrwdWL2F #question #answer #facts,4069075997,en,https://t.co/XHSrwdWL2F
<built-in function id>,☀️ | Who first claimed planets go round the Sun? https://t.co/xzYpGn4VWr #question #answer #facts,4069075997,en,https://t.co/xzYpGn4VWr
<built-in function id>,🎢 | Why do people enjoy rollercoaster rides? https://t.co/wgrbC86slM #question #answer #facts,4069075997,en,https://t.co/wgrbC86slM
<built-in function id>,😄 | Why does it feel good to scratch? https://t.co/aYtD3fIv0s #question #answer #facts,4069075997,en,https://t.co/aYtD3fIv0s
<built-in function id>,⚛︎ | How do atoms ‘know’ what other atoms to bond to? https://t.co/mWPLZHWHQn #question #answer #facts,4069075997,en,https://t.co/mWPLZHWHQn
<built-in function id>,🧬 | How long is your DNA? https://t.co/46HY6Ct9C7 #question #answer #facts,4069075997,en,https://t.co/46HY6Ct9C7
<built-in function id>,🤖 | Is it really possible to control a robot with your mind? https://t.co/ZFXLXmIMq7 #question #answer #facts,4069075997,en,https://t.co/ZFXLXmIMq7
<built-in function id>,💪 | Does holding your breath make you stronger? https://t.co/g6rVTrW6JK #question #answer #facts,4069075997,en,https://t.co/g6rVTrW6JK
<built-in function id>,💄 | What’s in lipstick? https://t.co/w1cJ4cjFTL #question #answer #facts,4069075997,en,https://t.co/w1cJ4cjFTL
<built-in function id>,😜 | Is talking to yourself a sign of madness? https://t.co/1M4Lmk40bd #question #answer #facts,4069075997,en,https://t.co/1M4Lmk40bd
<built-in function id>,🕴 | Can you simulate ‘freefall’? https://t.co/XBKhYf9wVB #question #answer #facts,4069075997,en,https://t.co/XBKhYf9wVB
<built-in function id>,"☄️ | If all the asteroids in the asteroid belt had coalesced to form a planet, what size would it have been? https://t.co/BphdzqD8SA #question #answer #facts",4069075997,en,https://t.co/BphdzqD8SA
<built-in function id>,☀️ | Could a solar storm take down the internet? https://t.co/0Sx0J4udMo #question #answer #facts,4069075997,en,https://t.co/0Sx0J4udMo
<built-in function id>,🤔 | Why are some people perfectionists? https://t.co/OJhyhaME7o #question #answer #facts,4069075997,en,https://t.co/OJhyhaME7o
<built-in function id>,⚤ | Why are there two sexes? https://t.co/WUHg3WRh0e #question #answer #facts,4069075997,en,https://t.co/WUHg3WRh0e
<built-in function id>,🌇 | What evolutionary advantage is there in finding a sunset beautiful? https://t.co/try3vzx9EW #question #answer #facts,4069075997,en,https://t.co/try3vzx9EW
<built-in function id>,🌑 | Why is the far side of the Moon so heavily cratered? https://t.co/bEdDW0Xr9t #question #answer #facts,4069075997,en,https://t.co/bEdDW0Xr9t
<built-in function id>,🍧 | How did people make ice before freezers? https://t.co/T3mjA2vG0T #question #answer #facts,4069075997,en,https://t.co/T3mjA2vG0T
<built-in function id>,🙃 | Does experience change the actual structure of the brain? https://t.co/qkO5xAxZTv #question #answer #facts,4069075997,en,https://t.co/qkO5xAxZTv
<built-in function id>,😭 | What does chlorine do to our eyes? https://t.co/eVxiWWNiBf #question #answer #facts,4069075997,en,https://t.co/eVxiWWNiBf
<built-in function id>,💉 | Who really invented vaccinations? https://t.co/bIaPB9Xy8h #question #answer #facts,4069075997,en,https://t.co/bIaPB9Xy8h
<built-in function id>,👅 | Why do we get fur on our tongues? https://t.co/IaQZMZS5eP #question #answer #facts,4069075997,en,https://t.co/IaQZMZS5eP
<built-in function id>,🚗 | Could dynamos be installed in electric cars to provide a perpetual source of power? https://t.co/fCpvUmkZaK #question #answer #facts,4069075997,en,https://t.co/fCpvUmkZaK
<built-in function id>,👯 | Do identical twins have identical genes? https://t.co/zndTkIc5qm #question #answer #facts,4069075997,en,https://t.co/zndTkIc5qm
<built-in function id>,🌎 | Does continental drift affect the climate? https://t.co/8FJp8raUtu #question #answer #facts,4069075997,en,https://t.co/8FJp8raUtu
<built-in function id>,☢️ | Could Chernobyl happen again without human error? https://t.co/o11XdIHuwX #question #answer #facts,4069075997,en,https://t.co/o11XdIHuwX
<built-in function id>,🎨 | Why do people see the same colours differently? https://t.co/GzxrXaOGvt #question #answer #facts,4069075997,en,https://t.co/GzxrXaOGvt
<built-in function id>,🏎 | Why do V8 engines sound so good? https://t.co/dix4Kt4JEP #question #answer #facts,4069075997,en,https://t.co/dix4Kt4JEP
<built-in function id>,🤰 | Can we make an artificial womb? https://t.co/yVvmyPLhI5 #question #answer #facts,4069075997,en,https://t.co/yVvmyPLhI5
<built-in function id>,🌬 | Will Europe get more hurricanes in the future? https://t.co/O6RuryswrH #question #answer #facts,4069075997,en,https://t.co/O6RuryswrH
<built-in function id>,"🌌 | In an infinite universe (or a quantum world), does the world of Star Wars exist in a galaxy far, far away? https://t.co/WKnInF1woO #question #answer #facts",4069075997,en,https://t.co/WKnInF1woO
<built-in function id>,❄️ | Is there an opposite to a microwave that can cool food instantly? https://t.co/88QOsvV7MZ #question #answer #facts,4069075997,en,https://t.co/88QOsvV7MZ
<built-in function id>,📡 | Why is the bowl of the radio telescope painted white? https://t.co/hQwVOgEfFL #question #answer #facts,4069075997,en,https://t.co/hQwVOgEfFL
<built-in function id>,🏆 | Why is gold called a ‘heavy’ metal despite being soft? https://t.co/f01pgLA78w #question #answer #facts,4069075997,en,https://t.co/f01pgLA78w
<built-in function id>,🏃 | What’s the maximum speed a human can withstand? https://t.co/q6BSFMVB50 #question #answer #facts,4069075997,en,https://t.co/q6BSFMVB50
<built-in function id>,🎈 | How high can a helium balloon float? https://t.co/c10Qqm9W9d #question #answer #facts,4069075997,en,https://t.co/c10Qqm9W9d
<built-in function id>,🌬 | How far offshore can we build wind farms? https://t.co/wRDMjvtCNU #question #answer #facts,4069075997,en,https://t.co/wRDMjvtCNU
<built-in function id>,🛌 | Why does depression make you dream more? https://t.co/1DRfkVuPDP #question #answer #facts,4069075997,en,https://t.co/1DRfkVuPDP
<built-in function id>,🤧 | Can you sneeze underwater? https://t.co/b3eKfQnfAv #question #answer #facts,4069075997,en,https://t.co/b3eKfQnfAv
<built-in function id>,😷 | Can face masks reduce the spread of colds? https://t.co/7NBOldRw9I #question #answer #facts,4069075997,en,https://t.co/7NBOldRw9I
<built-in function id>,😬 | Why can’t we regrow teeth? https://t.co/ysb5fkgq6N #question #answer #facts,4069075997,en,https://t.co/ysb5fkgq6N
<built-in function id>,🌬 | Why can’t we see the wind? https://t.co/CL263mSBKJ #question #answer #facts,4069075997,en,https://t.co/CL263mSBKJ
<built-in function id>,🛡️ | Could we build an armoured suit like the one in Iron Man? https://t.co/MIgPojWnFf #question #answer #facts,4069075997,en,https://t.co/MIgPojWnFf
<built-in function id>,🤒 | Am I more likely to get a cold if I’m short of sleep? https://t.co/4yvEOItqA5 #question #answer #facts,4069075997,en,https://t.co/4yvEOItqA5
<built-in function id>,🐍 | What is the difference between venomous and poisonous? https://t.co/mGiy9SZddc #question #answer #facts,4069075997,en,https://t.co/mGiy9SZddc
<built-in function id>,🚂 | Are electric trains really better than diesel? https://t.co/5wPO5vISc6 #question #answer #facts,4069075997,en,https://t.co/5wPO5vISc6
<built-in function id>,🐠 | Could fish be conscious? https://t.co/shRjsCSuDa #question #answer #facts,4069075997,en,https://t.co/shRjsCSuDa
<built-in function id>,🏡 | Could we 3D print a house? https://t.co/kmHRt9P21r #question #answer #facts,4069075997,en,https://t.co/kmHRt9P21r
<built-in function id>,💡 | Why is the speed of light constant? https://t.co/adJ2hoCF2V #question #answer #facts,4069075997,en,https://t.co/adJ2hoCF2V
<built-in function id>,😜 | Why do we fidget? https://t.co/BuH9DFrJCw #question #answer #facts,4069075997,en,https://t.co/BuH9DFrJCw
<built-in function id>,🙋‍♂️ | Is waving back at a stranger on a bridge a sign of happiness? https://t.co/YhtnmSgKEM #question #answer #facts,4069075997,en,https://t.co/YhtnmSgKEM
<built-in function id>,👣 | Why do we get blisters? https://t.co/pCiEWMnmt8 #question #answer #facts,4069075997,en,https://t.co/pCiEWMnmt8
<built-in function id>,🤰 | I’m pregnant. Why does my mouth taste like metal? https://t.co/Yk5fCIBYY1 #question #answer #facts,4069075997,en,https://t.co/Yk5fCIBYY1
<built-in function id>,🛰 | What will we learn from the Juno mission? https://t.co/wmWKsmfINd #question #answer #facts,4069075997,en,https://t.co/wmWKsmfINd
<built-in function id>,👼 | Are babies born with a sense of right and wrong? https://t.co/l2quMZ60LO #question #answer #facts,4069075997,en,https://t.co/l2quMZ60LO
<built-in function id>,☄️ | Can you hear a meteor? https://t.co/zEgKwyOYA5 #question #answer #facts,4069075997,en,https://t.co/zEgKwyOYA5
<built-in function id>,🌌 | Which are the top 10 largest stars in the Milky Way https://t.co/fN8kn0Sg7W #question #answer #facts,4069075997,en,https://t.co/fN8kn0Sg7W
<built-in function id>,📻 | Why does my DAB radio’s signal lag behind my FM radio’s signal? https://t.co/XJme8dqx1a #question #answer #facts,4069075997,en,https://t.co/XJme8dqx1a
<built-in function id>,🍲 | Does microwaving food destroy its nutritional content? https://t.co/WFpHobd7Rz #question #answer #facts,4069075997,en,https://t.co/WFpHobd7Rz
<built-in function id>,☀️ | Can sunshine make me happy? https://t.co/rzI2MxYYkp #question #answer #facts,4069075997,en,https://t.co/rzI2MxYYkp
<built-in function id>,🌳 | Can trees grow in space? https://t.co/WL6QmNPRPN #question #answer #facts,4069075997,en,https://t.co/WL6QmNPRPN
<built-in function id>,🌌 | Do objects in the Universe moving towards us show a blue shift? https://t.co/IOelkxRYk9 #question #answer #facts,4069075997,en,https://t.co/IOelkxRYk9
<built-in function id>,🎶 | Where do sound waves end up? https://t.co/6vkWlEr3mj #question #answer #facts,4069075997,en,https://t.co/6vkWlEr3mj
<built-in function id>,🤔 | Why are some people more easily distracted than others? https://t.co/aJPhrmGS4h #question #answer #facts,4069075997,en,https://t.co/aJPhrmGS4h
<built-in function id>,🌍 | How does the atmosphere rotate with the Earth? https://t.co/ueYR4foFQk #question #answer #facts,4069075997,en,https://t.co/ueYR4foFQk
<built-in function id>,⏳ | Can you turn glass back into sand? https://t.co/Qh8W6BJzML #question #answer #facts,4069075997,en,https://t.co/Qh8W6BJzML
<built-in function id>,🦖 | What was the first dinosaur? https://t.co/iGRqdNryWs #question #answer #facts,4069075997,en,https://t.co/iGRqdNryWs
<built-in function id>,⏲ | Will time ever end? https://t.co/1fyqteCjVJ #question #answer #facts,4069075997,en,https://t.co/1fyqteCjVJ
<built-in function id>,👪 | Is it true that a son will always grow to be taller than his mother? https://t.co/dlnRwVZTEZ #question #answer #facts,4069075997,en,https://t.co/dlnRwVZTEZ
<built-in function id>,"🎧 | If I’m listening to a podcast while driving, am I doing two things at once? https://t.co/ngEKimHAbI #question #answer #facts",4069075997,en,https://t.co/ngEKimHAbI
<built-in function id>,😓 | Why does 37°C feel so hot when our bodies are at that temperature already? https://t.co/2GcDziFSZE #question #answer #facts,4069075997,en,https://t.co/2GcDziFSZE
<built-in function id>,💦 | Why is water so strange? https://t.co/31jlM64JV9 #question #answer #facts,4069075997,en,https://t.co/31jlM64JV9
<built-in function id>,🔋 | Do ‘battery eaters’ make batteries more environmentally friendly to dispose of? https://t.co/zQoi0QXCPs #question #answer #facts,4069075997,en,https://t.co/zQoi0QXCPs
<built-in function id>,😗 | Could we have evolved without oxygen? https://t.co/Je1FO50JC4 #question #answer #facts,4069075997,en,https://t.co/Je1FO50JC4
<built-in function id>,🤧 | Why do we get more colds in the winter? https://t.co/0K8yFwuaQC #question #answer #facts,4069075997,en,https://t.co/0K8yFwuaQC
<built-in function id>,🍏🍌 | Do apples really ripen faster if you put them next to bananas? https://t.co/SUQo6nx4X8 #question #answer #facts,4069075997,en,https://t.co/SUQo6nx4X8
<built-in function id>,🌳 | How many trees does it take to produce oxygen for one person? https://t.co/h61qIXYcB4 #question #answer #facts,4069075997,en,https://t.co/h61qIXYcB4
<built-in function id>,🖨 | What connects mummies and printers? https://t.co/hVnar6K44g #question #answer #facts,4069075997,en,https://t.co/hVnar6K44g
<built-in function id>,💡 | Why are moths attracted to lights? https://t.co/bsunVPuBTy #question #answer #facts,4069075997,en,https://t.co/bsunVPuBTy
<built-in function id>,🌰 | Why are the nuts in a box of muesli often at the top? https://t.co/hUUOHRDfvF #question #answer #facts,4069075997,en,https://t.co/hUUOHRDfvF
<built-in function id>,🐢 | How did tortoises reach the Galápagos Islands? https://t.co/OePHpkwDwF #question #answer #facts,4069075997,tl,https://t.co/OePHpkwDwF
<built-in function id>,🌌 | How many stars are in the Milky Way? https://t.co/kNAHXZx86c #question #answer #facts,4069075997,en,https://t.co/kNAHXZx86c
<built-in function id>,🐶 | What’s the most popular dog breed? https://t.co/3V7NancROG #question #answer #facts,4069075997,en,https://t.co/3V7NancROG
<built-in function id>,🌌 | How can I see the Perseid meteor shower? https://t.co/rSCfLaW5XU #question #answer #facts,4069075997,en,https://t.co/rSCfLaW5XU
<built-in function id>,🎤 | What is the physiological difference between a good and a bad singer? https://t.co/K0Aiq41nsk #question #answer #facts,4069075997,en,https://t.co/K0Aiq41nsk
<built-in function id>,🍫 | Why doesn’t a Cadbury’s Flake melt in the microwave? https://t.co/tSQ2nCeXFK #question #answer #facts,4069075997,en,https://t.co/tSQ2nCeXFK
<built-in function id>,🦵 | What is the average number of legs for an animal? https://t.co/WgNzgtiTDf #question #answer #facts,4069075997,en,https://t.co/WgNzgtiTDf
<built-in function id>,🐉 | Why were dinosaurs so big? https://t.co/t7RaLhkFsG #question #answer #facts,4069075997,en,https://t.co/t7RaLhkFsG
<built-in function id>,💘 | Everything you ever wanted to know about love (and sex) https://t.co/a6gvr6GhAY #question #answer #facts,4069075997,en,https://t.co/a6gvr6GhAY
<built-in function id>,🍷 | Why is it better to store wine horizontally? https://t.co/JPk5sfSYfM #question #answer #facts,4069075997,en,https://t.co/JPk5sfSYfM
<built-in function id>,👨‍👩‍👧‍👦 | Are we closer genetically to our parents or our siblings? https://t.co/il3CsTMfYN #question #answer #facts,4069075997,en,https://t.co/il3CsTMfYN
<built-in function id>,😳 | Does blushing have any evolutionary purpose? https://t.co/MhL3xCACgY #question #answer #facts,4069075997,en,https://t.co/MhL3xCACgY
<built-in function id>,🕐🐕 | Do dogs have a concept of time? https://t.co/PoFpWvtHHL #question #answer #facts,4069075997,en,https://t.co/PoFpWvtHHL
<built-in function id>,👃 | What gives substances their scent? https://t.co/mZGoZkYNMB #question #answer #facts,4069075997,en,https://t.co/mZGoZkYNMB
<built-in function id>,🐍 | What evolutionary advantage did snakes gain by losing their legs? https://t.co/spS7zfzxrP #question #answer #facts,4069075997,en,https://t.co/spS7zfzxrP
<built-in function id>,🍾 | How much pressure is there in a champagne bottle? https://t.co/a1heAx5alH #question #answer #facts,4069075997,en,https://t.co/a1heAx5alH
<built-in function id>,🌕 | Why are impact craters always circular? https://t.co/VLGcZBJqEB #question #answer #facts,4069075997,en,https://t.co/VLGcZBJqEB
<built-in function id>,😴 | Why does driving make us drowsy? https://t.co/ylnzrezYL4 #question #answer #facts,4069075997,en,https://t.co/ylnzrezYL4
<built-in function id>,🚗 | Would it be possible for driverless cars to use echolocation? https://t.co/Scat8e7Trh #question #answer #facts,4069075997,en,https://t.co/Scat8e7Trh
<built-in function id>,⏰ | What’s the best way to reset your body clock? https://t.co/JBiZ3h8wWG #question #answer #facts,4069075997,en,https://t.co/JBiZ3h8wWG
<built-in function id>,🎁 | Why does polystyrene used for packaging stick to everything? https://t.co/ebG6CJzMFU #question #answer #facts,4069075997,en,https://t.co/ebG6CJzMFU
<built-in function id>,👚 | Why do little girls like pink? https://t.co/JQotM1wxvs #question #answer #facts,4069075997,en,https://t.co/JQotM1wxvs
<built-in function id>,😭 | Why does sadness produce tears? https://t.co/k3cSR9eFdC #question #answer #facts,4069075997,en,https://t.co/k3cSR9eFdC
<built-in function id>,"🌎 | Is atmospheric oxygen declining, and does it matter? https://t.co/v0vhGgvwpf #question #answer #facts",4069075997,en,https://t.co/v0vhGgvwpf
<built-in function id>,🌍 | Could an asteroid knock Earth out of its orbit? https://t.co/wDYPj7R0ZR #question #answer #facts,4069075997,en,https://t.co/wDYPj7R0ZR
<built-in function id>,😭 | I’ve broken up with my ex. Why is listening to sad songs making me feel better? https://t.co/BApBKiXr0g #question #answer #facts,4069075997,en,https://t.co/BApBKiXr0g
<built-in function id>,🔊 | Why are repetitive noises so annoying? https://t.co/R8s2yz18fM #question #answer #facts,4069075997,en,https://t.co/R8s2yz18fM
<built-in function id>,😱 | Why do I have an irrational fear of crumpets? https://t.co/ybIZ2XAjgM #question #answer #facts,4069075997,en,https://t.co/ybIZ2XAjgM
<built-in function id>,☕️ | Why do I feel wiped out after too much caffeine? https://t.co/3SIResIMEH #question #answer #facts,4069075997,en,https://t.co/3SIResIMEH
<built-in function id>,🌳 | How does lichen reproduce? https://t.co/gB7ZGw7OZm #question #answer #facts,4069075997,en,https://t.co/gB7ZGw7OZm
<built-in function id>,🚬 | Why are habits so hard to break? https://t.co/a7A9XHBeSC #question #answer #facts,4069075997,en,https://t.co/a7A9XHBeSC
<built-in function id>,🛌 | Do people in a coma dream? https://t.co/OsrrEL9yj7 #question #answer #facts,4069075997,en,https://t.co/OsrrEL9yj7
<built-in function id>,😎 | Will we ever be able to see through walls? https://t.co/akkGTBClci #question #answer #facts,4069075997,en,https://t.co/akkGTBClci
<built-in function id>,🍕 | Why doesn’t all food stay fresher in the fridge? https://t.co/PZ8htFMTRs #question #answer #facts,4069075997,en,https://t.co/PZ8htFMTRs
<built-in function id>,🍦 | Could I survive just on different flavours of ice cream? https://t.co/dd0GzhkeKO #question #answer #facts,4069075997,en,https://t.co/dd0GzhkeKO
<built-in function id>,🧪 | Could a pH greater than 14 exist? https://t.co/gvxiFC57GK #question #answer #facts,4069075997,en,https://t.co/gvxiFC57GK
<built-in function id>,🐨 | Top 10: Which animals sleep the most? https://t.co/Sr4Q5GniK3 #question #answer #facts,4069075997,en,https://t.co/Sr4Q5GniK3
<built-in function id>,🎤 | Why do British people seem to lose their accents when they sing? https://t.co/izAVoEdT4o #question #answer #facts,4069075997,en,https://t.co/izAVoEdT4o
<built-in function id>,⏰ | Do digital clocks get slower like analogue ones do? https://t.co/FESEFEqdXA #question #answer #facts,4069075997,en,https://t.co/FESEFEqdXA
<built-in function id>,🚆 | Why is rail and air travel so tiring when you aren’t doing anything? https://t.co/HclHGCIFZk #question #answer #facts,4069075997,en,https://t.co/HclHGCIFZk
<built-in function id>,🛫 | Why do planes have to be ‘de-iced’? https://t.co/DhLxRtHhOF #question #answer #facts,4069075997,en,https://t.co/DhLxRtHhOF
<built-in function id>,🤒 | Why do I feel cold and shiver when I have a fever? https://t.co/GsFcRobHbu #question #answer #facts,4069075997,en,https://t.co/GsFcRobHbu
<built-in function id>,🎮 | Does Nintendo DS Sight Training really improve sight? https://t.co/vwGu1brSx7 #question #answer #facts,4069075997,en,https://t.co/vwGu1brSx7
<built-in function id>,🎷 | Are talents genetic or learnt? https://t.co/sao0lPcrIa #question #answer #facts,4069075997,en,https://t.co/sao0lPcrIa
<built-in function id>,"🍫 | Which chocolate is healthiest to binge on: milk, dark or white? https://t.co/PluegdhbeS #question #answer #facts",4069075997,en,https://t.co/PluegdhbeS
<built-in function id>,🛫 | Is there a way to estimate the height of a plane? https://t.co/xoO7AC8hJM #question #answer #facts,4069075997,en,https://t.co/xoO7AC8hJM
<built-in function id>,🔠 | Who was the first person to write out the Periodic Table of the elements? https://t.co/FDmMBCAHo3 #question #answer #facts,4069075997,en,https://t.co/FDmMBCAHo3
<built-in function id>,🌲 | How do you estimate the height of a tree? https://t.co/JgVW1SFqXu #question #answer #facts,4069075997,en,https://t.co/JgVW1SFqXu
<built-in function id>,📡 | How far from Earth could aliens detect our radio signals? https://t.co/WYR2evZeul #question #answer #facts,4069075997,en,https://t.co/WYR2evZeul
<built-in function id>,🚗 | At what speed do hybrid cars switch from battery power to petrol power? https://t.co/DcNPlzHpc5 #question #answer #facts,4069075997,en,https://t.co/DcNPlzHpc5
<built-in function id>,"👵 | If our body cells are replaced, why do we age? https://t.co/doFMBMU2Lg #question #answer #facts",4069075997,en,https://t.co/doFMBMU2Lg
<built-in function id>,🏆 | How does trophy hunting affect wild animal populations? https://t.co/lvnpFjgxWD #question #answer #facts,4069075997,en,https://t.co/lvnpFjgxWD
<built-in function id>,"👴 | Why do old men go bald, but get hairy nostrils? https://t.co/EDzLU8tQAW #question #answer #facts",4069075997,en,https://t.co/EDzLU8tQAW
<built-in function id>,😑 | What is a hiccup? https://t.co/gF6VHKII6M #question #answer #facts,4069075997,en,https://t.co/gF6VHKII6M
<built-in function id>,✋ | What is paraesthesia? https://t.co/RcuRzEngYm #question #answer #facts,4069075997,en,https://t.co/RcuRzEngYm
<built-in function id>,🥪 | What’s the most environmentally friendly way to take sandwiches to work? https://t.co/Msr215AZMF #question #answer #facts,4069075997,en,https://t.co/Msr215AZMF
<built-in function id>,🐸 | What is the minimum difference a species must show in order to be classed as a new species? https://t.co/ZNlXSCUnYP #question #answer #facts,4069075997,en,https://t.co/ZNlXSCUnYP
<built-in function id>,🚗 | Are self-driving cars any good at parking? https://t.co/OOqbMbiEb3 #question #answer #facts,4069075997,en,https://t.co/OOqbMbiEb3
<built-in function id>,☠️ | Are near-death experiences just hallucinations? https://t.co/wiNeSFDTw3 #question #answer #facts,4069075997,en,https://t.co/wiNeSFDTw3
<built-in function id>,💡 | Are floating solar farms better than land-based ones? https://t.co/AcvWzL06v0 #question #answer #facts,4069075997,en,https://t.co/AcvWzL06v0
<built-in function id>,"😂 | Why does sweat sting your eyes, but tears do not? https://t.co/X5wup9oi1A #question #answer #facts",4069075997,en,https://t.co/X5wup9oi1A
<built-in function id>,🥦 | Do I really need to wash veg if I’m going to be cooking it? https://t.co/ovuIn2xHFe #question #answer #facts,4069075997,en,https://t.co/ovuIn2xHFe
<built-in function id>,🐞 | The thought experiment: What would happen if all Earth’s insects vanished? https://t.co/Hc0UiZmjEP #question #answer #facts,4069075997,en,https://t.co/Hc0UiZmjEP
<built-in function id>,🥤 | Why does orange juice taste bad after tooth brushing? https://t.co/sbKsFV7JCm #question #answer #facts,4069075997,en,https://t.co/sbKsFV7JCm
<built-in function id>,🌳 | Do trees reduce air pollution levels? https://t.co/qqvkqvFqly #question #answer #facts,4069075997,en,https://t.co/qqvkqvFqly
<built-in function id>,☕️ | Does stirring a cup of tea make it cool quicker? https://t.co/xgp9f8h5cq #question #answer #facts,4069075997,en,https://t.co/xgp9f8h5cq
<built-in function id>,😎 | How much of the electromagnetic spectrum does the Sun emit? https://t.co/Eq6N8xGKcb #question #answer #facts,4069075997,en,https://t.co/Eq6N8xGKcb
<built-in function id>,😫 | Why do we find it harder to get to sleep when we’re excited? https://t.co/AD9QDNFl0v #question #answer #facts,4069075997,en,https://t.co/AD9QDNFl0v
<built-in function id>,🧂 | How much salt would I need to float in my bath? https://t.co/EpLSveeIJh #question #answer #facts,4069075997,en,https://t.co/EpLSveeIJh
<built-in function id>,⏰ | What is the smallest measurement of time? https://t.co/RRQiFcDZJp #question #answer #facts,4069075997,en,https://t.co/RRQiFcDZJp
<built-in function id>,🌍 | Is it theoretically possible to create a wormhole on Earth? https://t.co/OHJVZE3XL5 #question #answer #facts,4069075997,en,https://t.co/OHJVZE3XL5
<built-in function id>,🦷 | Should children use mouthwash? https://t.co/JClLgz81Fw #question #answer #facts,4069075997,en,https://t.co/JClLgz81Fw
<built-in function id>,👯 | Can you cleanse your internal organs with yoga? https://t.co/9nGKj0ywmh #question #answer #facts,4069075997,en,https://t.co/9nGKj0ywmh
<built-in function id>,🧲 | Why are some materials magnetic? https://t.co/wN1zuSNQXW #question #answer #facts,4069075997,en,https://t.co/wN1zuSNQXW
<built-in function id>,"😛 | When something is on ‘the tip of my tongue’, what’s happening in my memory? https://t.co/2NIQ6lunoP #question #answer #facts",4069075997,en,https://t.co/2NIQ6lunoP
<built-in function id>,🤔 | Is it possible for your head to be too heavy? https://t.co/JIXbP1FdMl #question #answer #facts,4069075997,en,https://t.co/JIXbP1FdMl
